,loss,o1_f1,o1_loss,o2_f1,o2_loss,val_loss,val_o1_f1,val_o1_loss,val_o2_f1,val_o2_loss,learning_rate
0,6.2721781730651855,10.818537712097168,0.6948330402374268,10.784820556640625,0.694136381149292,6.265361785888672,7.5734992027282715,0.6900830268859863,8.062222480773926,0.6909378170967102,9.999999747378752e-05
1,6.2565693855285645,10.0774564743042,0.6891568303108215,10.94531536102295,0.6937830448150635,6.272058963775635,6.3015875816345215,0.6965492367744446,8.062222480773926,0.6917777061462402,9.999999747378752e-05
2,6.247465133666992,7.937912940979004,0.6858006715774536,10.938138008117676,0.6936400532722473,6.277385711669922,5.3629631996154785,0.7001605033874512,7.874395847320557,0.6925668716430664,9.999999747378752e-05
3,6.238964557647705,6.801614284515381,0.682632327079773,10.106396675109863,0.6934983730316162,6.281476974487305,5.3629631996154785,0.7017605900764465,5.5536885261535645,0.6932013630867004,9.999999747378752e-05
4,6.230506420135498,6.734206199645996,0.6793535351753235,6.114504337310791,0.693366527557373,6.285131931304932,5.675020694732666,0.7025040984153748,2.438746452331543,0.6937106251716614,9.999999747378752e-05
5,6.221642971038818,6.880590915679932,0.6758883595466614,3.167865037918091,0.6931971907615662,6.28884220123291,5.787302017211914,0.7029728889465332,2.092592477798462,0.6941191554069519,9.999999747378752e-05
6,6.212564468383789,7.1384196281433105,0.6722076535224915,2.142019748687744,0.6930257678031921,6.29285192489624,6.146032333374023,0.703397274017334,2.092592477798462,0.6944710612297058,9.999999747378752e-05
7,6.202836990356445,7.37886381149292,0.6682912707328796,1.9229143857955933,0.6927958130836487,6.2972211837768555,6.146032333374023,0.7038505673408508,2.092592477798462,0.6947767734527588,9.999999747378752e-05
8,6.1926045417785645,7.441686630249023,0.6641292572021484,2.16560435295105,0.6925255060195923,6.302051544189453,6.146032333374023,0.7043776512145996,2.438746452331543,0.6950333118438721,9.999999747378752e-05
9,6.181879997253418,7.538032054901123,0.6597229838371277,2.48032283782959,0.6922311782836914,6.307486057281494,6.371032238006592,0.7050259113311768,2.438746452331543,0.6952612996101379,9.999999747378752e-05
10,6.169973850250244,7.6296000480651855,0.6550808548927307,2.8422534465789795,0.6917896270751953,6.313610076904297,6.371032238006592,0.7058181166648865,2.438746452331543,0.6954795718193054,9.999999747378752e-05
11,6.157853603363037,7.730769157409668,0.6502178907394409,3.102712392807007,0.6913583874702454,6.320554733276367,6.4679741859436035,0.706782341003418,2.438746452331543,0.6956844329833984,9.999999747378752e-05
12,6.14520263671875,7.816295623779297,0.6451611518859863,3.6325294971466064,0.6908665895462036,6.328291893005371,6.4679741859436035,0.7079715728759766,2.438746452331543,0.6959134936332703,9.999999747378752e-05
13,6.131009578704834,7.902292251586914,0.6399389505386353,4.267180919647217,0.6901887059211731,6.336917400360107,6.644444942474365,0.7094256281852722,2.91282057762146,0.6961700916290283,9.999999747378752e-05
14,6.116130352020264,7.920345783233643,0.6345764398574829,4.6186113357543945,0.6893839240074158,6.346653938293457,6.644444942474365,0.71115642786026,3.300699234008789,0.6964604258537292,9.999999747378752e-05
15,6.099739074707031,7.9506707191467285,0.6290984153747559,5.086494445800781,0.6883856058120728,6.357436656951904,6.644444942474365,0.7131982445716858,4.19413948059082,0.6967870593070984,9.999999747378752e-05
16,6.083658695220947,8.058774948120117,0.6235402822494507,5.540014266967773,0.6874191164970398,6.3691301345825195,6.644444942474365,0.715489387512207,4.6857147216796875,0.6970546245574951,9.999999747378752e-05
17,6.0661187171936035,8.143902778625488,0.6179231405258179,5.977939605712891,0.6862428784370422,6.382259368896484,6.644444942474365,0.7181161046028137,4.910714626312256,0.6974450945854187,9.999999747378752e-05
18,6.0461015701293945,8.156150817871094,0.6122750639915466,6.2472825050354,0.6846657395362854,6.396814346313477,6.644444942474365,0.7210281491279602,5.113889217376709,0.6978538632392883,9.999999747378752e-05
19,6.027524471282959,8.156150817871094,0.6066145896911621,6.697530746459961,0.6832526922225952,6.412624359130859,6.746032238006592,0.7242319583892822,5.113889217376709,0.6982340216636658,9.999999747378752e-05
20,6.00504207611084,8.155747413635254,0.6009618043899536,7.27463960647583,0.6813173890113831,6.429581165313721,6.746032238006592,0.7277128100395203,5.291666507720947,0.6986033916473389,9.999999747378752e-05
21,5.981435775756836,8.127038955688477,0.5953273773193359,7.5322065353393555,0.6791077852249146,6.448081970214844,6.746032238006592,0.7314556241035461,5.490196228027344,0.6990674138069153,9.999999747378752e-05
22,5.961248397827148,8.127038955688477,0.5897367000579834,7.429472923278809,0.6773363351821899,6.46842098236084,6.903926849365234,0.7353909015655518,5.8235297203063965,0.6996558308601379,9.999999747378752e-05
23,5.939450740814209,8.207558631896973,0.5841978788375854,7.725587368011475,0.6753595471382141,6.490686416625977,6.903926849365234,0.7395694851875305,5.8235297203063965,0.7003384232521057,9.999999747378752e-05
24,5.911259174346924,8.207558631896973,0.5787208676338196,7.810995101928711,0.6724710464477539,6.514667510986328,6.903926849365234,0.7439289093017578,6.267974376678467,0.7011273503303528,9.999999747378752e-05
25,5.8853230476379395,8.1799898147583,0.5733078122138977,7.994325160980225,0.6698048114776611,6.540378093719482,6.802339553833008,0.7484938502311707,6.267974376678467,0.702091634273529,9.999999747378752e-05
26,5.8599748611450195,8.16232967376709,0.5679640173912048,8.005407333374023,0.667280375957489,6.568944454193115,6.802339553833008,0.7531683444976807,6.267974376678467,0.7033600807189941,9.999999747378752e-05
27,5.829195499420166,8.154962539672852,0.5627042651176453,8.172757148742676,0.6637540459632874,6.599486351013184,6.802339553833008,0.7578859329223633,6.267974376678467,0.7048967480659485,9.999999747378752e-05
28,5.806824684143066,8.154962539672852,0.5575217604637146,8.2072114944458,0.661476731300354,6.630370140075684,6.802339553833008,0.7625584602355957,6.267974376678467,0.7063400745391846,9.999999747378752e-05
29,5.777078151702881,8.149930953979492,0.5524079203605652,8.183509826660156,0.6583623886108398,6.663248062133789,6.802339553833008,0.7673583626747131,6.532163619995117,0.7079835534095764,9.999999747378752e-05
30,5.7463178634643555,8.177499771118164,0.5473853945732117,8.161530494689941,0.6545606255531311,6.698628902435303,6.802339553833008,0.7720990180969238,6.532163619995117,0.7100939750671387,9.999999747378752e-05
31,5.716706275939941,8.153207778930664,0.5424308776855469,8.157132148742676,0.6514064073562622,6.735895156860352,6.802339553833008,0.7768449783325195,6.087718963623047,0.7123813033103943,9.999999747378752e-05
32,5.682059288024902,8.177499771118164,0.5375505685806274,8.14831256866455,0.6472434401512146,6.7736616134643555,6.802339553833008,0.7814624905586243,6.200000286102295,0.7145431637763977,9.999999747378752e-05
33,5.657323360443115,8.143050193786621,0.5327410101890564,8.184182167053223,0.6444492936134338,6.813591480255127,6.94444465637207,0.785990297794342,6.200000286102295,0.7170159816741943,9.999999747378752e-05
34,5.626001834869385,8.143050193786621,0.5280031561851501,8.310693740844727,0.6408354043960571,6.855703830718994,7.07301664352417,0.7904782295227051,6.200000286102295,0.7199625968933105,9.999999747378752e-05
35,5.599287986755371,8.143050193786621,0.5233332514762878,8.319840431213379,0.6373411417007446,6.898409843444824,7.07301664352417,0.7946792244911194,6.3015875816345215,0.723094642162323,9.999999747378752e-05
36,5.564520835876465,8.143050193786621,0.5187291502952576,8.215429306030273,0.6330912709236145,6.943507671356201,7.07301664352417,0.7988193035125732,6.12511682510376,0.7266635298728943,9.999999747378752e-05
37,5.525997161865234,8.143050193786621,0.5141968727111816,8.1369047164917,0.6282073855400085,6.99030065536499,7.07301664352417,0.802800178527832,6.12511682510376,0.7302944660186768,9.999999747378752e-05
38,5.494361400604248,8.180293083190918,0.5097077488899231,8.144726753234863,0.6247731447219849,7.040486812591553,7.07301664352417,0.806685745716095,6.12511682510376,0.7343630790710449,9.999999747378752e-05
39,5.468523979187012,8.155525207519531,0.5052850842475891,8.1448974609375,0.6212981939315796,7.09013032913208,7.07301664352417,0.8103427886962891,6.12511682510376,0.7386183738708496,9.999999747378752e-05
40,5.442605972290039,8.183595657348633,0.5009159445762634,8.052899360656738,0.6182534694671631,7.1405415534973145,7.07301664352417,0.8138262629508972,6.12511682510376,0.7428059577941895,9.999999747378752e-05
41,5.396428108215332,8.180086135864258,0.4966030716896057,8.11825180053711,0.6124398112297058,7.192113876342773,7.07301664352417,0.8172276616096497,5.9265875816345215,0.747114896774292,9.999999747378752e-05
42,5.381406784057617,8.180086135864258,0.4923527240753174,8.067085266113281,0.6108859181404114,7.24296760559082,7.07301664352417,0.820320188999176,6.12511682510376,0.7514895796775818,9.999999747378752e-05
43,5.3359551429748535,8.211919784545898,0.4881516993045807,8.156119346618652,0.6046631336212158,7.295391082763672,7.07301664352417,0.8233272433280945,6.12511682510376,0.7563498020172119,9.999999747378752e-05
44,5.318947792053223,8.190427780151367,0.48399925231933594,8.113152503967285,0.6031135320663452,7.348071098327637,7.07301664352417,0.8261271119117737,6.12511682510376,0.7608100771903992,9.999999747378752e-05
45,5.277677536010742,8.190427780151367,0.47989901900291443,8.138301849365234,0.5975881814956665,7.402686595916748,7.07301664352417,0.8288518786430359,6.12511682510376,0.7655159831047058,9.999999747378752e-05
46,5.259923458099365,8.252948760986328,0.4758439362049103,8.221892356872559,0.5954688191413879,7.456309795379639,7.07301664352417,0.8315272927284241,6.12511682510376,0.7703045010566711,9.999999747378752e-05
47,5.239438533782959,8.286089897155762,0.47183874249458313,8.089495658874512,0.5931112170219421,7.509115219116211,7.07301664352417,0.8340088725090027,6.12511682510376,0.7751476764678955,9.999999747378752e-05
48,5.198538303375244,8.283175468444824,0.4678844213485718,8.211877822875977,0.5877097249031067,7.563937187194824,6.94444465637207,0.8364101052284241,6.023529529571533,0.7807022929191589,9.999999747378752e-05
49,5.1612677574157715,8.261159896850586,0.464089035987854,8.140765190124512,0.5830705761909485,7.577954292297363,6.94444465637207,0.8367455005645752,6.023529529571533,0.7818878293037415,2.499999936844688e-05
50,5.166516304016113,8.291484832763672,0.4631202220916748,8.03859806060791,0.5841836333274841,7.591667652130127,6.94444465637207,0.8369305729866028,6.023529529571533,0.7827444076538086,2.499999936844688e-05
51,5.1601176261901855,8.291484832763672,0.46215686202049255,7.866992473602295,0.5832781195640564,7.604467868804932,6.94444465637207,0.8371818661689758,6.023529529571533,0.7836258411407471,2.499999936844688e-05
